dataset,dataset_display,model,model_display,seed,score,membership
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,0.6850393700787402,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.765748031496063,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.005905511811023622,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.4763779527559055,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8070866141732284,Member
credit_rating,credit_rating,mlp,MLP,2,0.952755905511811,Member
credit_rating,credit_rating,mlp,MLP,2,0.007874015748031496,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.11023622047244094,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.2854330708661417,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.25196850393700787,Member
credit_rating,credit_rating,mlp,MLP,2,0.2047244094488189,Member
credit_rating,credit_rating,mlp,MLP,2,0.14763779527559054,Member
credit_rating,credit_rating,mlp,MLP,2,0.13976377952755906,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.36220472440944884,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.007874015748031496,Member
credit_rating,credit_rating,mlp,MLP,2,0.9232283464566929,Member
credit_rating,credit_rating,mlp,MLP,2,0.9665354330708661,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.5728346456692913,Member
credit_rating,credit_rating,mlp,MLP,2,0.6476377952755905,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,0.025590551181102362,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.045275590551181105,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.1673228346456693,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.6929133858267716,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7204724409448819,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.005905511811023622,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9173228346456693,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9763779527559056,Member
credit_rating,credit_rating,mlp,MLP,2,0.13976377952755906,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.03346456692913386,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.5354330708661418,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.005905511811023622,Member
credit_rating,credit_rating,mlp,MLP,2,0.8287401574803149,Member
credit_rating,credit_rating,mlp,MLP,2,0.18110236220472442,Member
credit_rating,credit_rating,mlp,MLP,2,0.24606299212598426,Member
credit_rating,credit_rating,mlp,MLP,2,0.4074803149606299,Member
credit_rating,credit_rating,mlp,MLP,2,0.234251968503937,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7263779527559056,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.007874015748031496,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.017716535433070866,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9094488188976378,Member
credit_rating,credit_rating,mlp,MLP,2,0.40551181102362205,Member
credit_rating,credit_rating,mlp,MLP,2,0.39763779527559057,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9822834645669292,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.04921259842519685,Member
credit_rating,credit_rating,mlp,MLP,2,0.9153543307086615,Member
credit_rating,credit_rating,mlp,MLP,2,0.7696850393700787,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.007874015748031496,Member
credit_rating,credit_rating,mlp,MLP,2,0.5354330708661418,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.28937007874015747,Member
credit_rating,credit_rating,mlp,MLP,2,0.13976377952755906,Member
credit_rating,credit_rating,mlp,MLP,2,0.8818897637795275,Member
credit_rating,credit_rating,mlp,MLP,2,0.015748031496062992,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.4015748031496063,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.33661417322834647,Member
credit_rating,credit_rating,mlp,MLP,2,0.6377952755905512,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.21653543307086615,Member
credit_rating,credit_rating,mlp,MLP,2,0.7224409448818898,Member
credit_rating,credit_rating,mlp,MLP,2,0.025590551181102362,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8248031496062992,Member
credit_rating,credit_rating,mlp,MLP,2,0.8976377952755905,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.5354330708661418,Member
credit_rating,credit_rating,mlp,MLP,2,0.1968503937007874,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,0.8405511811023622,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Member
credit_rating,credit_rating,mlp,MLP,2,0.702755905511811,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.36811023622047245,Member
credit_rating,credit_rating,mlp,MLP,2,0.5984251968503937,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.3405511811023622,Member
credit_rating,credit_rating,mlp,MLP,2,0.8228346456692913,Member
credit_rating,credit_rating,mlp,MLP,2,0.20078740157480315,Member
credit_rating,credit_rating,mlp,MLP,2,0.9862204724409449,Member
credit_rating,credit_rating,mlp,MLP,2,0.9862204724409449,Member
credit_rating,credit_rating,mlp,MLP,2,0.12598425196850394,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.17519685039370078,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,0.24606299212598426,Member
credit_rating,credit_rating,mlp,MLP,2,0.7263779527559056,Member
credit_rating,credit_rating,mlp,MLP,2,0.13385826771653545,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7716535433070866,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.027559055118110236,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.3031496062992126,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.13188976377952755,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.13385826771653545,Member
credit_rating,credit_rating,mlp,MLP,2,0.1673228346456693,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8779527559055118,Member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9901574803149606,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.27755905511811024,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.1673228346456693,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.051181102362204724,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.6771653543307087,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.4271653543307087,Member
credit_rating,credit_rating,mlp,MLP,2,0.9940944881889764,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.6811023622047244,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.011811023622047244,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.3858267716535433,Member
credit_rating,credit_rating,mlp,MLP,2,0.7362204724409449,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7618110236220472,Member
credit_rating,credit_rating,mlp,MLP,2,0.13976377952755906,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9665354330708661,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.5728346456692913,Member
credit_rating,credit_rating,mlp,MLP,2,0.017716535433070866,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7696850393700787,Member
credit_rating,credit_rating,mlp,MLP,2,0.08661417322834646,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.6830708661417323,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.6377952755905512,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9803149606299213,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.5492125984251969,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.33070866141732286,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.6377952755905512,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.16338582677165353,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.49803149606299213,Member
credit_rating,credit_rating,mlp,MLP,2,0.610236220472441,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,0.005905511811023622,Member
credit_rating,credit_rating,mlp,MLP,2,0.6240157480314961,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.25393700787401574,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.610236220472441,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.4035433070866142,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.007874015748031496,Member
credit_rating,credit_rating,mlp,MLP,2,0.3188976377952756,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.31496062992125984,Member
credit_rating,credit_rating,mlp,MLP,2,0.11811023622047244,Member
credit_rating,credit_rating,mlp,MLP,2,0.3425196850393701,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.27755905511811024,Member
credit_rating,credit_rating,mlp,MLP,2,0.2736220472440945,Member
credit_rating,credit_rating,mlp,MLP,2,0.07480314960629922,Member
credit_rating,credit_rating,mlp,MLP,2,0.011811023622047244,Member
credit_rating,credit_rating,mlp,MLP,2,0.08070866141732283,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.5413385826771654,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9665354330708661,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9606299212598425,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.5826771653543307,Member
credit_rating,credit_rating,mlp,MLP,2,0.8405511811023622,Member
credit_rating,credit_rating,mlp,MLP,2,0.4547244094488189,Member
credit_rating,credit_rating,mlp,MLP,2,0.8622047244094488,Member
credit_rating,credit_rating,mlp,MLP,2,0.5787401574803149,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.007874015748031496,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.12598425196850394,Member
credit_rating,credit_rating,mlp,MLP,2,0.8779527559055118,Member
credit_rating,credit_rating,mlp,MLP,2,0.023622047244094488,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7125984251968503,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,0.13976377952755906,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.3937007874015748,Member
credit_rating,credit_rating,mlp,MLP,2,0.05511811023622047,Member
credit_rating,credit_rating,mlp,MLP,2,0.3700787401574803,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.4094488188976378,Member
credit_rating,credit_rating,mlp,MLP,2,0.889763779527559,Member
credit_rating,credit_rating,mlp,MLP,2,0.5590551181102362,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.734251968503937,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.1141732283464567,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7007874015748031,Member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.005905511811023622,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.6811023622047244,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.3248031496062992,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8031496062992126,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.015748031496062992,Member
credit_rating,credit_rating,mlp,MLP,2,0.051181102362204724,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,0.7460629921259843,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8110236220472441,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.28937007874015747,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.5866141732283464,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7755905511811023,Member
credit_rating,credit_rating,mlp,MLP,2,0.20078740157480315,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.017716535433070866,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8228346456692913,Member
credit_rating,credit_rating,mlp,MLP,2,0.6811023622047244,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7460629921259843,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.18700787401574803,Member
credit_rating,credit_rating,mlp,MLP,2,0.9133858267716536,Member
credit_rating,credit_rating,mlp,MLP,2,0.03937007874015748,Member
credit_rating,credit_rating,mlp,MLP,2,0.8740157480314961,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.6318897637795275,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.13188976377952755,Member
credit_rating,credit_rating,mlp,MLP,2,0.5708661417322834,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8346456692913385,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.3248031496062992,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.25393700787401574,Member
credit_rating,credit_rating,mlp,MLP,2,0.03346456692913386,Member
credit_rating,credit_rating,mlp,MLP,2,0.12401574803149606,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9665354330708661,Member
credit_rating,credit_rating,mlp,MLP,2,0.8464566929133859,Member
credit_rating,credit_rating,mlp,MLP,2,0.49606299212598426,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.2854330708661417,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.005905511811023622,Member
credit_rating,credit_rating,mlp,MLP,2,0.11614173228346457,Member
credit_rating,credit_rating,mlp,MLP,2,0.6909448818897638,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.3661417322834646,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9862204724409449,Member
credit_rating,credit_rating,mlp,MLP,2,0.025590551181102362,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7106299212598425,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.6929133858267716,Member
credit_rating,credit_rating,mlp,MLP,2,0.7893700787401575,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7460629921259843,Member
credit_rating,credit_rating,mlp,MLP,2,0.9606299212598425,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.015748031496062992,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.41929133858267714,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7007874015748031,Member
credit_rating,credit_rating,mlp,MLP,2,0.3937007874015748,Member
credit_rating,credit_rating,mlp,MLP,2,0.9783464566929134,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8149606299212598,Member
credit_rating,credit_rating,mlp,MLP,2,0.07480314960629922,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.03346456692913386,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.13385826771653545,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.10826771653543307,Member
credit_rating,credit_rating,mlp,MLP,2,0.35826771653543305,Member
credit_rating,credit_rating,mlp,MLP,2,0.16338582677165353,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.18700787401574803,Member
credit_rating,credit_rating,mlp,MLP,2,0.9940944881889764,Member
credit_rating,credit_rating,mlp,MLP,2,0.9212598425196851,Member
credit_rating,credit_rating,mlp,MLP,2,0.33661417322834647,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7421259842519685,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.33661417322834647,Member
credit_rating,credit_rating,mlp,MLP,2,0.687007874015748,Member
credit_rating,credit_rating,mlp,MLP,2,0.7913385826771654,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.1673228346456693,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,0.02952755905511811,Member
credit_rating,credit_rating,mlp,MLP,2,0.005905511811023622,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7165354330708661,Member
credit_rating,credit_rating,mlp,MLP,2,0.8759842519685039,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.6377952755905512,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.984251968503937,Member
credit_rating,credit_rating,mlp,MLP,2,0.9133858267716536,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9330708661417323,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.5098425196850394,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7559055118110236,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.22244094488188976,Member
credit_rating,credit_rating,mlp,MLP,2,0.13976377952755906,Member
credit_rating,credit_rating,mlp,MLP,2,0.5196850393700787,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,0.9665354330708661,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.14763779527559054,Member
credit_rating,credit_rating,mlp,MLP,2,0.8759842519685039,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.6633858267716536,Member
credit_rating,credit_rating,mlp,MLP,2,0.45866141732283466,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.33858267716535434,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.547244094488189,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.24015748031496062,Member
credit_rating,credit_rating,mlp,MLP,2,0.24015748031496062,Member
credit_rating,credit_rating,mlp,MLP,2,0.8405511811023622,Member
credit_rating,credit_rating,mlp,MLP,2,0.33070866141732286,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8287401574803149,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8326771653543307,Member
credit_rating,credit_rating,mlp,MLP,2,0.9035433070866141,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.2677165354330709,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.47834645669291337,Member
credit_rating,credit_rating,mlp,MLP,2,0.5216535433070866,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,0.33070866141732286,Member
credit_rating,credit_rating,mlp,MLP,2,0.4271653543307087,Member
credit_rating,credit_rating,mlp,MLP,2,0.9665354330708661,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.984251968503937,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8956692913385826,Member
credit_rating,credit_rating,mlp,MLP,2,0.1673228346456693,Member
credit_rating,credit_rating,mlp,MLP,2,0.015748031496062992,Member
credit_rating,credit_rating,mlp,MLP,2,0.7165354330708661,Member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Member
credit_rating,credit_rating,mlp,MLP,2,0.2618110236220472,Member
credit_rating,credit_rating,mlp,MLP,2,0.452755905511811,Member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Member
credit_rating,credit_rating,mlp,MLP,2,0.13385826771653545,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.6062992125984252,Member
credit_rating,credit_rating,mlp,MLP,2,0.5787401574803149,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.41929133858267714,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.15748031496062992,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.07677165354330709,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9192913385826772,Member
credit_rating,credit_rating,mlp,MLP,2,0.4566929133858268,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.5492125984251969,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8110236220472441,Member
credit_rating,credit_rating,mlp,MLP,2,0.8090551181102362,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.10039370078740158,Member
credit_rating,credit_rating,mlp,MLP,2,0.6043307086614174,Member
credit_rating,credit_rating,mlp,MLP,2,0.47834645669291337,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7795275590551181,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,0.8622047244094488,Member
credit_rating,credit_rating,mlp,MLP,2,0.9173228346456693,Member
credit_rating,credit_rating,mlp,MLP,2,0.9645669291338582,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8031496062992126,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.005905511811023622,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,0.8405511811023622,Member
credit_rating,credit_rating,mlp,MLP,2,0.6535433070866141,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.13385826771653545,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.889763779527559,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.13188976377952755,Member
credit_rating,credit_rating,mlp,MLP,2,0.07480314960629922,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9625984251968503,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.6515748031496063,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.17519685039370078,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.16338582677165353,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9665354330708661,Member
credit_rating,credit_rating,mlp,MLP,2,0.33070866141732286,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,0.1673228346456693,Member
credit_rating,credit_rating,mlp,MLP,2,0.13976377952755906,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,0.1141732283464567,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.13976377952755906,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,0.844488188976378,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.47834645669291337,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.08070866141732283,Member
credit_rating,credit_rating,mlp,MLP,2,0.34448818897637795,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9724409448818898,Member
credit_rating,credit_rating,mlp,MLP,2,0.0531496062992126,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7637795275590551,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.11614173228346457,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.5748031496062992,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.2874015748031496,Member
credit_rating,credit_rating,mlp,MLP,2,0.2125984251968504,Member
credit_rating,credit_rating,mlp,MLP,2,0.2736220472440945,Member
credit_rating,credit_rating,mlp,MLP,2,0.005905511811023622,Member
credit_rating,credit_rating,mlp,MLP,2,0.13976377952755906,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.08070866141732283,Member
credit_rating,credit_rating,mlp,MLP,2,0.7539370078740157,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.5984251968503937,Member
credit_rating,credit_rating,mlp,MLP,2,0.21653543307086615,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.1279527559055118,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.18700787401574803,Member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8622047244094488,Member
credit_rating,credit_rating,mlp,MLP,2,0.8759842519685039,Member
credit_rating,credit_rating,mlp,MLP,2,0.9822834645669292,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8248031496062992,Member
credit_rating,credit_rating,mlp,MLP,2,0.9035433070866141,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.00984251968503937,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.047244094488188976,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.13188976377952755,Member
credit_rating,credit_rating,mlp,MLP,2,0.8582677165354331,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7401574803149606,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.844488188976378,Member
credit_rating,credit_rating,mlp,MLP,2,0.9153543307086615,Member
credit_rating,credit_rating,mlp,MLP,2,0.9291338582677166,Member
credit_rating,credit_rating,mlp,MLP,2,0.03346456692913386,Member
credit_rating,credit_rating,mlp,MLP,2,0.5885826771653543,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.9724409448818898,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.8582677165354331,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.3031496062992126,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.7775590551181102,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.003937007874015748,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.6023622047244095,Member
credit_rating,credit_rating,mlp,MLP,2,0.005905511811023622,Member
credit_rating,credit_rating,mlp,MLP,2,0.5649606299212598,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.4547244094488189,Member
credit_rating,credit_rating,mlp,MLP,2,0.025590551181102362,Member
credit_rating,credit_rating,mlp,MLP,2,0.22244094488188976,Member
credit_rating,credit_rating,mlp,MLP,2,0.9940944881889764,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.13976377952755906,Member
credit_rating,credit_rating,mlp,MLP,2,0.5275590551181102,Member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,1.0,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.047244094488188976,Member
credit_rating,credit_rating,mlp,MLP,2,0.8700787401574803,Member
credit_rating,credit_rating,mlp,MLP,2,0.5295275590551181,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.007874015748031496,Member
credit_rating,credit_rating,mlp,MLP,2,0.5492125984251969,Member
credit_rating,credit_rating,mlp,MLP,2,0.8326771653543307,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.4468503937007874,Non-member
credit_rating,credit_rating,mlp,MLP,2,0.22440944881889763,Non-member
