dataset,dataset_display,model,model_display,seed,score,membership
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7422586520947176,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3233151183970856,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9198542805100182,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5009107468123861,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9699453551912568,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8469945355191257,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7468123861566485,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9061930783242259,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.4544626593806922,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5355191256830601,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9234972677595629,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5546448087431693,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9344262295081968,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7996357012750456,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.44899817850637525,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.4408014571948998,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9508196721311475,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9571948998178507,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.15027322404371585,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.4143897996357013,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.656648451730419,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7513661202185792,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5209471766848816,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8506375227686703,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.11839708561020036,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.40437158469945356,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.97632058287796,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.546448087431694,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5774134790528234,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.16393442622950818,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8351548269581056,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5009107468123861,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5628415300546448,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.29690346083788705,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3907103825136612,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9225865209471766,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.15300546448087432,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.2522768670309654,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8770491803278688,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8014571948998178,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8879781420765027,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6557377049180327,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9344262295081968,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9162112932604736,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9653916211293261,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.226775956284153,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.33697632058287796,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.15027322404371585,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.4198542805100182,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9908925318761385,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.51183970856102,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8060109289617486,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8051001821493625,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3087431693989071,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6029143897996357,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6056466302367942,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8542805100182149,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8005464480874317,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9936247723132969,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.4672131147540984,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8761384335154827,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7449908925318761,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8542805100182149,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3743169398907104,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8770491803278688,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5346083788706739,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.023679417122040074,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6721311475409836,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.0610200364298725,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3970856102003643,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5673952641165756,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8479052823315119,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,1.0,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8897996357012751,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9918032786885246,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7987249544626593,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6548269581056466,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.290528233151184,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.19034608378870674,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9863387978142076,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.12021857923497267,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9908925318761385,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.47176684881602915,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.4426229508196721,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,1.0,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.2923497267759563,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.05555555555555555,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.76775956284153,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.930783242258652,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.575591985428051,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.982695810564663,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7222222222222222,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.581056466302368,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7176684881602914,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.2540983606557377,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9444444444444444,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.28506375227686703,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.581056466302368,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.12932604735883424,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.20218579234972678,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5145719489981785,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.517304189435337,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.20856102003642987,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.41621129326047357,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.20309653916211293,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.020036429872495445,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.4790528233151184,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9590163934426229,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9836065573770492,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.4107468123861566,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8014571948998178,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.0273224043715847,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.38979963570127507,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.4990892531876138,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9471766848816029,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9080145719489982,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6730418943533698,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6766848816029144,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.42714025500910746,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.15300546448087432,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.00273224043715847,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9954462659380692,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8351548269581056,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5482695810564663,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6602914389799636,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9653916211293261,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8469945355191257,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7823315118397086,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8387978142076503,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9890710382513661,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.36065573770491804,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8897996357012751,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8715846994535519,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8397085610200364,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9954462659380692,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6038251366120219,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5564663023679417,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5546448087431693,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3087431693989071,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.21948998178506376,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.49635701275045535,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6384335154826958,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.22131147540983606,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.08105646630236794,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5227686703096539,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9571948998178507,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7513661202185792,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8069216757741348,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8724954462659381,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8351548269581056,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9908925318761385,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.13570127504553733,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.20127504553734063,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.007285974499089253,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6029143897996357,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7795992714025501,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.40437158469945356,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9899817850637522,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5209471766848816,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.290528233151184,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6029143897996357,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.1721311475409836,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9872495446265938,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5546448087431693,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7449908925318761,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8788706739526412,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.674863387978142,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6411657559198543,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6029143897996357,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5783242258652095,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3333333333333333,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5983606557377049,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6193078324225865,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9353369763205829,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.4371584699453552,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5209471766848816,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6311475409836066,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8779599271402551,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.2786885245901639,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.22131147540983606,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6593806921675774,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9963570127504554,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.668488160291439,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6848816029143898,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9571948998178507,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9398907103825137,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3770491803278688,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3205828779599271,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8187613843351548,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.48360655737704916,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6821493624772313,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6475409836065574,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7632058287795993,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5628415300546448,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.017304189435336976,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8014571948998178,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5783242258652095,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9990892531876139,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8205828779599271,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.02185792349726776,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8843351548269581,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.20309653916211293,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9480874316939891,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9353369763205829,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7959927140255009,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3679417122040073,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.668488160291439,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7959927140255009,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3907103825136612,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8907103825136612,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9344262295081968,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9380692167577414,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9972677595628415,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9426229508196722,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3214936247723133,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8351548269581056,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8943533697632058,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7932604735883424,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.930783242258652,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6001821493624773,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.40437158469945356,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.52367941712204,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.14025500910746813,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.290528233151184,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.36885245901639346,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.4143897996357013,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9453551912568307,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.604735883424408,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7531876138433515,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8333333333333334,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9571948998178507,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9489981785063752,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9562841530054644,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.4098360655737705,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8761384335154827,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.47540983606557374,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.941712204007286,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5783242258652095,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5546448087431693,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6948998178506375,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.47540983606557374,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7841530054644809,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5009107468123861,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3998178506375228,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.982695810564663,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8087431693989071,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9389799635701275,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.592896174863388,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.1885245901639344,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6703096539162113,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8779599271402551,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.16666666666666666,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.726775956284153,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.33697632058287796,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8879781420765027,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6593806921675774,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8825136612021858,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9262295081967213,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5710382513661202,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8087431693989071,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.12659380692167577,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8615664845173042,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.40437158469945356,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.4972677595628415,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7449908925318761,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5127504553734062,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5719489981785064,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5437158469945356,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9863387978142076,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.76775956284153,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9453551912568307,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3205828779599271,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3214936247723133,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8879781420765027,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7349726775956285,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7686703096539163,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.855191256830601,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6703096539162113,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6320582877959927,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.14754098360655737,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8051001821493625,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.4098360655737705,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.663023679417122,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9954462659380692,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8506375227686703,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9626593806921676,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6265938069216758,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.546448087431694,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.06557377049180328,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9562841530054644,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9353369763205829,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3242258652094718,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9562841530054644,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9590163934426229,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6867030965391621,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.36065573770491804,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.994535519125683,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9808743169398907,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.7176684881602914,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5145719489981785,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5774134790528234,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.20309653916211293,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.8041894353369763,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.009107468123861567,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.3806921675774135,Non-member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9808743169398907,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6102003642987249,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.9699453551912568,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.5783242258652095,Member
us_stocks_financial,us_stocks_financial,lightgbm,LightGBM,3,0.6120218579234973,Member
