dataset,model,seed,context_pct,attack,auc,source
locations,tabdpt,5,10.0,RMIA,0.988525390625,ml_privacy_meter/logs/locations/tabdpt/seed5/rmia_ctx10/report/exp/attack_result_0.npz
locations,tabdpt,1,20.0,RMIA,0.947723388671875,ml_privacy_meter/logs/locations/tabdpt/seed1/rmia_ctx20/report/exp/attack_result_0.npz
locations,tabdpt,2,20.0,RMIA,0.95074462890625,ml_privacy_meter/logs/locations/tabdpt/seed2/rmia_ctx20/report/exp/attack_result_0.npz
locations,tabdpt,3,20.0,RMIA,0.948699951171875,ml_privacy_meter/logs/locations/tabdpt/seed3/rmia_ctx20/report/exp/attack_result_0.npz
locations,tabdpt,4,20.0,RMIA,0.947235107421875,ml_privacy_meter/logs/locations/tabdpt/seed4/rmia_ctx20/report/exp/attack_result_0.npz
locations,tabdpt,1,30.0,RMIA,0.932278103298611,ml_privacy_meter/logs/locations/tabdpt/seed1/rmia_ctx30/report/exp/attack_result_0.npz
locations,tabdpt,2,30.0,RMIA,0.9231228298611112,ml_privacy_meter/logs/locations/tabdpt/seed2/rmia_ctx30/report/exp/attack_result_0.npz
locations,tabdpt,3,30.0,RMIA,0.9553765190972222,ml_privacy_meter/logs/locations/tabdpt/seed3/rmia_ctx30/report/exp/attack_result_0.npz
locations,tabdpt,4,30.0,RMIA,0.9287923177083333,ml_privacy_meter/logs/locations/tabdpt/seed4/rmia_ctx30/report/exp/attack_result_0.npz
locations,tabdpt,1,40.0,RMIA,0.9369376215953307,ml_privacy_meter/logs/locations/tabdpt/seed1/rmia_ctx40/report/exp/attack_result_0.npz
locations,tabdpt,2,40.0,RMIA,0.9208642388132295,ml_privacy_meter/logs/locations/tabdpt/seed2/rmia_ctx40/report/exp/attack_result_0.npz
locations,tabdpt,3,40.0,RMIA,0.9270883998054474,ml_privacy_meter/logs/locations/tabdpt/seed3/rmia_ctx40/report/exp/attack_result_0.npz
locations,tabdpt,4,40.0,RMIA,0.9245424975680934,ml_privacy_meter/logs/locations/tabdpt/seed4/rmia_ctx40/report/exp/attack_result_0.npz
locations,tabdpt,1,50.0,RMIA,0.9190177180685359,ml_privacy_meter/logs/locations/tabdpt/seed1/rmia_ctx50/report/exp/attack_result_0.npz
locations,tabdpt,2,50.0,RMIA,0.9433946651090342,ml_privacy_meter/logs/locations/tabdpt/seed2/rmia_ctx50/report/exp/attack_result_0.npz
locations,tabdpt,3,50.0,RMIA,0.926056269470405,ml_privacy_meter/logs/locations/tabdpt/seed3/rmia_ctx50/report/exp/attack_result_0.npz
locations,tabdpt,4,50.0,RMIA,0.8967046339563862,ml_privacy_meter/logs/locations/tabdpt/seed4/rmia_ctx50/report/exp/attack_result_0.npz
locations,tabdpt,1,60.0,RMIA,0.9358292748917749,ml_privacy_meter/logs/locations/tabdpt/seed1/rmia_ctx60/report/exp/attack_result_0.npz
locations,tabdpt,2,60.0,RMIA,0.8981263528138528,ml_privacy_meter/logs/locations/tabdpt/seed2/rmia_ctx60/report/exp/attack_result_0.npz
locations,tabdpt,3,60.0,RMIA,0.898430735930736,ml_privacy_meter/logs/locations/tabdpt/seed3/rmia_ctx60/report/exp/attack_result_0.npz
locations,tabdpt,4,60.0,RMIA,0.8857548701298701,ml_privacy_meter/logs/locations/tabdpt/seed4/rmia_ctx60/report/exp/attack_result_0.npz
locations,tabdpt,1,70.0,RMIA,0.9084181130053919,ml_privacy_meter/logs/locations/tabdpt/seed1/rmia_ctx70/report/exp/attack_result_0.npz
locations,tabdpt,2,70.0,RMIA,0.9189537750308778,ml_privacy_meter/logs/locations/tabdpt/seed2/rmia_ctx70/report/exp/attack_result_0.npz
locations,tabdpt,3,70.0,RMIA,0.8917192871067108,ml_privacy_meter/logs/locations/tabdpt/seed3/rmia_ctx70/report/exp/attack_result_0.npz
locations,tabdpt,4,70.0,RMIA,0.9053055292384462,ml_privacy_meter/logs/locations/tabdpt/seed4/rmia_ctx70/report/exp/attack_result_0.npz
locations,tabdpt,1,80.0,RMIA,0.9094650205761317,ml_privacy_meter/logs/locations/tabdpt/seed1/rmia_ctx80/report/exp/attack_result_0.npz
locations,tabdpt,2,80.0,RMIA,0.9077531928152631,ml_privacy_meter/logs/locations/tabdpt/seed2/rmia_ctx80/report/exp/attack_result_0.npz
locations,tabdpt,3,80.0,RMIA,0.9020306343072322,ml_privacy_meter/logs/locations/tabdpt/seed3/rmia_ctx80/report/exp/attack_result_0.npz
locations,tabdpt,4,80.0,RMIA,0.8646402121830459,ml_privacy_meter/logs/locations/tabdpt/seed4/rmia_ctx80/report/exp/attack_result_0.npz
locations,tabdpt,1,90.0,RMIA,0.8967047028045019,ml_privacy_meter/logs/locations/tabdpt/seed1/rmia_ctx90/report/exp/attack_result_0.npz
locations,tabdpt,2,90.0,RMIA,0.8865133406822476,ml_privacy_meter/logs/locations/tabdpt/seed2/rmia_ctx90/report/exp/attack_result_0.npz
locations,tabdpt,3,90.0,RMIA,0.8658017174833073,ml_privacy_meter/logs/locations/tabdpt/seed3/rmia_ctx90/report/exp/attack_result_0.npz
locations,tabdpt,4,90.0,RMIA,0.853950842371797,ml_privacy_meter/logs/locations/tabdpt/seed4/rmia_ctx90/report/exp/attack_result_0.npz
locations,tabdpt,1,100.0,RMIA,0.8856452388936679,ml_privacy_meter/logs/locations/tabdpt/seed1/rmia/report/exp/attack_result_0.npz
locations,tabdpt,2,100.0,RMIA,0.9028423753772581,ml_privacy_meter/logs/locations/tabdpt/seed2/rmia/report/exp/attack_result_0.npz
locations,tabdpt,3,100.0,RMIA,0.8996578554730974,ml_privacy_meter/logs/locations/tabdpt/seed3/rmia/report/exp/attack_result_0.npz
locations,tabdpt,4,100.0,RMIA,0.9092964653165566,ml_privacy_meter/logs/locations/tabdpt/seed4/rmia/report/exp/attack_result_0.npz
locations,tabdpt,5,100.0,RMIA,0.9100995815533557,ml_privacy_meter/logs/locations/tabdpt/seed5/rmia/report/exp/attack_result_0.npz
locations,tabicl,1,5.0,AMIA row_max,1.0,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx5/report/exp/attention_summary.csv
locations,tabicl,2,5.0,AMIA row_max,1.0,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx5/report/exp/attention_summary.csv
locations,tabicl,3,5.0,AMIA row_max,1.0,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx5/report/exp/attention_summary.csv
locations,tabicl,4,5.0,AMIA row_max,1.0,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx5/report/exp/attention_summary.csv
locations,tabicl,5,5.0,AMIA row_max,1.0,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx5/report/exp/attention_summary.csv
locations,tabicl,1,10.0,AMIA row_max,0.99853515625,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx10/report/exp/attention_summary.csv
locations,tabicl,2,10.0,AMIA row_max,1.0,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx10/report/exp/attention_summary.csv
locations,tabicl,3,10.0,AMIA row_max,1.0,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx10/report/exp/attention_summary.csv
locations,tabicl,4,10.0,AMIA row_max,1.0,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx10/report/exp/attention_summary.csv
locations,tabicl,5,10.0,AMIA row_max,1.0,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx10/report/exp/attention_summary.csv
locations,tabicl,1,20.0,AMIA row_max,0.9989013671875,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx20/report/exp/attention_summary.csv
locations,tabicl,2,20.0,AMIA row_max,0.99969482421875,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx20/report/exp/attention_summary.csv
locations,tabicl,3,20.0,AMIA row_max,0.99969482421875,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx20/report/exp/attention_summary.csv
locations,tabicl,4,20.0,AMIA row_max,0.99957275390625,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx20/report/exp/attention_summary.csv
locations,tabicl,5,20.0,AMIA row_max,0.99957275390625,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx20/report/exp/attention_summary.csv
locations,tabicl,1,30.0,AMIA row_max,0.9936252170138888,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx30/report/exp/attention_summary.csv
locations,tabicl,2,30.0,AMIA row_max,0.9991590711805555,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx30/report/exp/attention_summary.csv
locations,tabicl,3,30.0,AMIA row_max,0.9967447916666666,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx30/report/exp/attention_summary.csv
locations,tabicl,4,30.0,AMIA row_max,0.9944390190972222,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx30/report/exp/attention_summary.csv
locations,tabicl,5,30.0,AMIA row_max,0.9997016059027778,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx30/report/exp/attention_summary.csv
locations,tabicl,1,40.0,AMIA row_max,0.9960633511673151,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx40/report/exp/attention_summary.csv
locations,tabicl,2,40.0,AMIA row_max,0.9983432636186771,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx40/report/exp/attention_summary.csv
locations,tabicl,3,40.0,AMIA row_max,0.9982216682879378,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx40/report/exp/attention_summary.csv
locations,tabicl,4,40.0,AMIA row_max,0.9971121108949417,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx40/report/exp/attention_summary.csv
locations,tabicl,5,40.0,AMIA row_max,0.992263497081712,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx40/report/exp/attention_summary.csv
locations,tabicl,1,50.0,AMIA row_max,0.9982184579439253,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx50/report/exp/attention_summary.csv
locations,tabicl,2,50.0,AMIA row_max,0.9896514797507788,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx50/report/exp/attention_summary.csv
locations,tabicl,3,50.0,AMIA row_max,0.9952881619937695,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx50/report/exp/attention_summary.csv
locations,tabicl,4,50.0,AMIA row_max,0.9976440809968847,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx50/report/exp/attention_summary.csv
locations,tabicl,5,50.0,AMIA row_max,0.9988901869158878,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx50/report/exp/attention_summary.csv
locations,tabicl,1,60.0,AMIA row_max,0.9903679653679653,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx60/report/exp/attention_summary.csv
locations,tabicl,2,60.0,AMIA row_max,0.9967058982683983,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx60/report/exp/attention_summary.csv
locations,tabicl,3,60.0,AMIA row_max,0.998626893939394,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx60/report/exp/attention_summary.csv
locations,tabicl,4,60.0,AMIA row_max,0.9966585497835497,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx60/report/exp/attention_summary.csv
locations,tabicl,5,60.0,AMIA row_max,0.9995468073593073,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx60/report/exp/attention_summary.csv
locations,tabicl,1,70.0,AMIA row_max,0.9970337448722972,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx70/report/exp/attention_summary.csv
locations,tabicl,2,70.0,AMIA row_max,0.9949653027514744,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx70/report/exp/attention_summary.csv
locations,tabicl,3,70.0,AMIA row_max,0.9991220281645429,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx70/report/exp/attention_summary.csv
locations,tabicl,4,70.0,AMIA row_max,0.9993849236858945,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx70/report/exp/attention_summary.csv
locations,tabicl,5,70.0,AMIA row_max,0.9984176665790349,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx70/report/exp/attention_summary.csv
locations,tabicl,1,80.0,AMIA row_max,0.994767620806402,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx80/report/exp/attention_summary.csv
locations,tabicl,2,80.0,AMIA row_max,0.9993882258168706,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx80/report/exp/attention_summary.csv
locations,tabicl,3,80.0,AMIA row_max,0.997146320425278,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx80/report/exp/attention_summary.csv
locations,tabicl,4,80.0,AMIA row_max,0.9978910889960444,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx80/report/exp/attention_summary.csv
locations,tabicl,5,80.0,AMIA row_max,0.9977884933255816,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx80/report/exp/attention_summary.csv
locations,tabicl,1,90.0,AMIA row_max,0.9989847685242199,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx90/report/exp/attention_summary.csv
locations,tabicl,2,90.0,AMIA row_max,0.996173358283598,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx90/report/exp/attention_summary.csv
locations,tabicl,3,90.0,AMIA row_max,0.997296720922479,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx90/report/exp/attention_summary.csv
locations,tabicl,4,90.0,AMIA row_max,0.9996365591462444,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx90/report/exp/attention_summary.csv
locations,tabicl,5,90.0,AMIA row_max,0.9979575224747619,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx90/report/exp/attention_summary.csv
locations,tabicl,1,100.0,AMIA row_max,0.9983475974553001,ml_privacy_meter/logs/locations/tabicl/seed1/amia/report/exp/attention_summary.csv
locations,tabicl,2,100.0,AMIA row_max,0.9982212372607054,ml_privacy_meter/logs/locations/tabicl/seed2/amia/report/exp/attention_summary.csv
locations,tabicl,3,100.0,AMIA row_max,0.9967316449667333,ml_privacy_meter/logs/locations/tabicl/seed3/amia/report/exp/attention_summary.csv
locations,tabicl,4,100.0,AMIA row_max,0.9992928689110182,ml_privacy_meter/logs/locations/tabicl/seed4/amia/report/exp/attention_summary.csv
locations,tabicl,5,100.0,AMIA row_max,0.9977643965571708,ml_privacy_meter/logs/locations/tabicl/seed5/amia/report/exp/attention_summary.csv
locations,tabicl,1,5.0,RMIA,0.970703125,ml_privacy_meter/logs/locations/tabicl/seed1/rmia_ctx5/report/exp/attack_result_0.npz
locations,tabicl,2,5.0,RMIA,0.99609375,ml_privacy_meter/logs/locations/tabicl/seed2/rmia_ctx5/report/exp/attack_result_0.npz
locations,tabicl,3,5.0,RMIA,0.9921875,ml_privacy_meter/logs/locations/tabicl/seed3/rmia_ctx5/report/exp/attack_result_0.npz
locations,tabicl,4,5.0,RMIA,0.98974609375,ml_privacy_meter/logs/locations/tabicl/seed4/rmia_ctx5/report/exp/attack_result_0.npz
locations,tabicl,5,5.0,RMIA,0.9873046875,ml_privacy_meter/logs/locations/tabicl/seed5/rmia_ctx5/report/exp/attack_result_0.npz
locations,tabicl,1,10.0,RMIA,0.8724365234375,ml_privacy_meter/logs/locations/tabicl/seed1/rmia_ctx10/report/exp/attack_result_0.npz
locations,tabicl,2,10.0,RMIA,0.9278564453125,ml_privacy_meter/logs/locations/tabicl/seed2/rmia_ctx10/report/exp/attack_result_0.npz
locations,tabicl,3,10.0,RMIA,0.8978271484375,ml_privacy_meter/logs/locations/tabicl/seed3/rmia_ctx10/report/exp/attack_result_0.npz
locations,tabicl,4,10.0,RMIA,0.9097900390625,ml_privacy_meter/logs/locations/tabicl/seed4/rmia_ctx10/report/exp/attack_result_0.npz
locations,tabicl,5,10.0,RMIA,0.926025390625,ml_privacy_meter/logs/locations/tabicl/seed5/rmia_ctx10/report/exp/attack_result_0.npz
locations,tabicl,1,20.0,RMIA,0.88677978515625,ml_privacy_meter/logs/locations/tabicl/seed1/rmia_ctx20/report/exp/attack_result_0.npz
locations,tabicl,2,20.0,RMIA,0.90850830078125,ml_privacy_meter/logs/locations/tabicl/seed2/rmia_ctx20/report/exp/attack_result_0.npz
locations,tabicl,3,20.0,RMIA,0.881378173828125,ml_privacy_meter/logs/locations/tabicl/seed3/rmia_ctx20/report/exp/attack_result_0.npz
locations,tabicl,4,20.0,RMIA,0.922607421875,ml_privacy_meter/logs/locations/tabicl/seed4/rmia_ctx20/report/exp/attack_result_0.npz
locations,tabicl,5,20.0,RMIA,0.879486083984375,ml_privacy_meter/logs/locations/tabicl/seed5/rmia_ctx20/report/exp/attack_result_0.npz
locations,tabicl,1,30.0,RMIA,0.9016791449652778,ml_privacy_meter/logs/locations/tabicl/seed1/rmia_ctx30/report/exp/attack_result_0.npz
locations,tabicl,2,30.0,RMIA,0.8829481336805555,ml_privacy_meter/logs/locations/tabicl/seed2/rmia_ctx30/report/exp/attack_result_0.npz
locations,tabicl,3,30.0,RMIA,0.8274603949652778,ml_privacy_meter/logs/locations/tabicl/seed3/rmia_ctx30/report/exp/attack_result_0.npz
locations,tabicl,4,30.0,RMIA,0.8790825737847222,ml_privacy_meter/logs/locations/tabicl/seed4/rmia_ctx30/report/exp/attack_result_0.npz
locations,tabicl,5,30.0,RMIA,0.8986816406249999,ml_privacy_meter/logs/locations/tabicl/seed5/rmia_ctx30/report/exp/attack_result_0.npz
locations,tabicl,1,40.0,RMIA,0.9108478234435797,ml_privacy_meter/logs/locations/tabicl/seed1/rmia_ctx40/report/exp/attack_result_0.npz
locations,tabicl,2,40.0,RMIA,0.8821361259727626,ml_privacy_meter/logs/locations/tabicl/seed2/rmia_ctx40/report/exp/attack_result_0.npz
locations,tabicl,3,40.0,RMIA,0.9194278939688716,ml_privacy_meter/logs/locations/tabicl/seed3/rmia_ctx40/report/exp/attack_result_0.npz
locations,tabicl,4,40.0,RMIA,0.9053000364785992,ml_privacy_meter/logs/locations/tabicl/seed4/rmia_ctx40/report/exp/attack_result_0.npz
locations,tabicl,5,40.0,RMIA,0.9174823686770428,ml_privacy_meter/logs/locations/tabicl/seed5/rmia_ctx40/report/exp/attack_result_0.npz
locations,tabicl,1,50.0,RMIA,0.891822429906542,ml_privacy_meter/logs/locations/tabicl/seed1/rmia_ctx50/report/exp/attack_result_0.npz
locations,tabicl,2,50.0,RMIA,0.9059530763239876,ml_privacy_meter/logs/locations/tabicl/seed2/rmia_ctx50/report/exp/attack_result_0.npz
locations,tabicl,3,50.0,RMIA,0.9032418224299065,ml_privacy_meter/logs/locations/tabicl/seed3/rmia_ctx50/report/exp/attack_result_0.npz
locations,tabicl,4,50.0,RMIA,0.8450301791277259,ml_privacy_meter/logs/locations/tabicl/seed4/rmia_ctx50/report/exp/attack_result_0.npz
locations,tabicl,5,50.0,RMIA,0.9025457554517134,ml_privacy_meter/logs/locations/tabicl/seed5/rmia_ctx50/report/exp/attack_result_0.npz
locations,tabicl,1,60.0,RMIA,0.9307359307359309,ml_privacy_meter/logs/locations/tabicl/seed1/rmia_ctx60/report/exp/attack_result_0.npz
locations,tabicl,2,60.0,RMIA,0.895508658008658,ml_privacy_meter/logs/locations/tabicl/seed2/rmia_ctx60/report/exp/attack_result_0.npz
locations,tabicl,3,60.0,RMIA,0.8918459145021644,ml_privacy_meter/logs/locations/tabicl/seed3/rmia_ctx60/report/exp/attack_result_0.npz
locations,tabicl,4,60.0,RMIA,0.8769446699134199,ml_privacy_meter/logs/locations/tabicl/seed4/rmia_ctx60/report/exp/attack_result_0.npz
locations,tabicl,5,60.0,RMIA,0.9237723214285715,ml_privacy_meter/logs/locations/tabicl/seed5/rmia_ctx60/report/exp/attack_result_0.npz
locations,tabicl,1,70.0,RMIA,0.8786141933819772,ml_privacy_meter/logs/locations/tabicl/seed1/rmia_ctx70/report/exp/attack_result_0.npz
locations,tabicl,2,70.0,RMIA,0.9076219860020536,ml_privacy_meter/logs/locations/tabicl/seed2/rmia_ctx70/report/exp/attack_result_0.npz
locations,tabicl,3,70.0,RMIA,0.8971756092479699,ml_privacy_meter/logs/locations/tabicl/seed3/rmia_ctx70/report/exp/attack_result_0.npz
locations,tabicl,4,70.0,RMIA,0.9012083273396461,ml_privacy_meter/logs/locations/tabicl/seed4/rmia_ctx70/report/exp/attack_result_0.npz
locations,tabicl,5,70.0,RMIA,0.885166740244344,ml_privacy_meter/logs/locations/tabicl/seed5/rmia_ctx70/report/exp/attack_result_0.npz
locations,tabicl,1,80.0,RMIA,0.9185162386147305,ml_privacy_meter/logs/locations/tabicl/seed1/rmia_ctx80/report/exp/attack_result_0.npz
locations,tabicl,2,80.0,RMIA,0.880743932606044,ml_privacy_meter/logs/locations/tabicl/seed2/rmia_ctx80/report/exp/attack_result_0.npz
locations,tabicl,3,80.0,RMIA,0.8982079956225847,ml_privacy_meter/logs/locations/tabicl/seed3/rmia_ctx80/report/exp/attack_result_0.npz
locations,tabicl,4,80.0,RMIA,0.8691335225653478,ml_privacy_meter/logs/locations/tabicl/seed4/rmia_ctx80/report/exp/attack_result_0.npz
locations,tabicl,5,80.0,RMIA,0.9083117692433379,ml_privacy_meter/logs/locations/tabicl/seed5/rmia_ctx80/report/exp/attack_result_0.npz
locations,tabicl,1,90.0,RMIA,0.9046583505792526,ml_privacy_meter/logs/locations/tabicl/seed1/rmia_ctx90/report/exp/attack_result_0.npz
locations,tabicl,2,90.0,RMIA,0.8759675486364961,ml_privacy_meter/logs/locations/tabicl/seed2/rmia_ctx90/report/exp/attack_result_0.npz
locations,tabicl,3,90.0,RMIA,0.8993809490912477,ml_privacy_meter/logs/locations/tabicl/seed3/rmia_ctx90/report/exp/attack_result_0.npz
locations,tabicl,4,90.0,RMIA,0.887081029288527,ml_privacy_meter/logs/locations/tabicl/seed4/rmia_ctx90/report/exp/attack_result_0.npz
locations,tabicl,5,90.0,RMIA,0.9091893466775198,ml_privacy_meter/logs/locations/tabicl/seed5/rmia_ctx90/report/exp/attack_result_0.npz
locations,tabicl,1,100.0,RMIA,0.9098881712277838,ml_privacy_meter/logs/locations/tabicl/seed1/rmia/report/exp/attack_result_0.npz
locations,tabicl,2,100.0,RMIA,0.8870971661296357,ml_privacy_meter/logs/locations/tabicl/seed2/rmia/report/exp/attack_result_0.npz
locations,tabicl,3,100.0,RMIA,0.8979082527787093,ml_privacy_meter/logs/locations/tabicl/seed3/rmia/report/exp/attack_result_0.npz
locations,tabicl,4,100.0,RMIA,0.9015216683433693,ml_privacy_meter/logs/locations/tabicl/seed4/rmia/report/exp/attack_result_0.npz
locations,tabicl,5,100.0,RMIA,0.9003625565583372,ml_privacy_meter/logs/locations/tabicl/seed5/rmia/report/exp/attack_result_0.npz
locations,tabpfn,1,5.0,AMIA row_max,0.9775390625,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx5/report/exp/attention_summary.csv
locations,tabpfn,2,5.0,AMIA row_max,0.9541015625,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx5/report/exp/attention_summary.csv
locations,tabpfn,3,5.0,AMIA row_max,0.9990234375,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx5/report/exp/attention_summary.csv
locations,tabpfn,4,5.0,AMIA row_max,1.0,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx5/report/exp/attention_summary.csv
locations,tabpfn,5,5.0,AMIA row_max,1.0,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx5/report/exp/attention_summary.csv
locations,tabpfn,1,10.0,AMIA row_max,0.95556640625,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx10/report/exp/attention_summary.csv
locations,tabpfn,2,10.0,AMIA row_max,0.949951171875,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx10/report/exp/attention_summary.csv
locations,tabpfn,3,10.0,AMIA row_max,0.96484375,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx10/report/exp/attention_summary.csv
locations,tabpfn,4,10.0,AMIA row_max,0.971923828125,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx10/report/exp/attention_summary.csv
locations,tabpfn,5,10.0,AMIA row_max,0.966064453125,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx10/report/exp/attention_summary.csv
locations,tabpfn,2,20.0,AMIA row_max,0.95367431640625,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx20/report/exp/attention_summary.csv
locations,tabpfn,3,20.0,AMIA row_max,0.9488525390625,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx20/report/exp/attention_summary.csv
locations,tabpfn,4,20.0,AMIA row_max,0.94671630859375,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx20/report/exp/attention_summary.csv
locations,tabpfn,5,20.0,AMIA row_max,0.96435546875,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx20/report/exp/attention_summary.csv
locations,tabpfn,1,30.0,AMIA row_max,0.9378255208333334,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx30/report/exp/attention_summary.csv
locations,tabpfn,2,30.0,AMIA row_max,0.9493543836805556,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx30/report/exp/attention_summary.csv
locations,tabpfn,3,30.0,AMIA row_max,0.956759982638889,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx30/report/exp/attention_summary.csv
locations,tabpfn,4,30.0,AMIA row_max,0.9504937065972221,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx30/report/exp/attention_summary.csv
locations,tabpfn,5,30.0,AMIA row_max,0.9544542100694444,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx30/report/exp/attention_summary.csv
locations,tabpfn,1,40.0,AMIA row_max,0.9416342412451362,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx40/report/exp/attention_summary.csv
locations,tabpfn,2,40.0,AMIA row_max,0.9436253647859922,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx40/report/exp/attention_summary.csv
locations,tabpfn,3,40.0,AMIA row_max,0.9226577699416343,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx40/report/exp/attention_summary.csv
locations,tabpfn,4,40.0,AMIA row_max,0.9538089737354085,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx40/report/exp/attention_summary.csv
locations,tabpfn,5,40.0,AMIA row_max,0.9492339494163424,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx40/report/exp/attention_summary.csv
locations,tabpfn,1,50.0,AMIA row_max,0.9445677570093458,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx50/report/exp/attention_summary.csv
locations,tabpfn,2,50.0,AMIA row_max,0.9467679127725858,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx50/report/exp/attention_summary.csv
locations,tabpfn,3,50.0,AMIA row_max,0.9290985202492212,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx50/report/exp/attention_summary.csv
locations,tabpfn,4,50.0,AMIA row_max,0.9576908099688475,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx50/report/exp/attention_summary.csv
locations,tabpfn,5,50.0,AMIA row_max,0.9507496105919002,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx50/report/exp/attention_summary.csv
locations,tabpfn,1,60.0,AMIA row_max,0.946969696969697,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx60/report/exp/attention_summary.csv
locations,tabpfn,2,60.0,AMIA row_max,0.9501149891774892,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx60/report/exp/attention_summary.csv
locations,tabpfn,3,60.0,AMIA row_max,0.9588609307359307,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx60/report/exp/attention_summary.csv
locations,tabpfn,4,60.0,AMIA row_max,0.9583739177489178,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx60/report/exp/attention_summary.csv
