seed,defense,time_s,rmia_auc,amia_row_max_auc,amia_row_ent_auc,amia_row_max_d,accuracy,dataset,model,source_csv,defense_raw,defense_key,defense_label,defense_short,family,model_label,baseline_rmia_auc,baseline_amia_row_max_auc,baseline_accuracy,rmia_auc_reduction,amia_auc_reduction,accuracy_drop,privacy_gain,tradeoff_score
1,highrisk_label_kanon_k10_a30,0.0,0.5623146452878859,0.426902274560074,0.4254063027825863,-0.2112126634692533,0.919,46980_MIC,tabpfn,ml_privacy_meter/logs/46980_MIC/tabpfn/defense/defense_eval_results.csv,highrisk_label_kanon_k10_a30,highrisk_label_kanon_k10_a30,high-risk label k-anon k10 a30,high-risk label k-anon k10 a30,High-risk label k-anon,TabPFN,0.6626997365303436,0.8194247798071391,0.93354943273906,0.10038509124245776,0.3925225052470651,0.014549432739059953,0.24645379824476144,0.23190436550570148
1,highrisk_label_kanon_k10_a50,0.0,0.5944695013514969,0.4739905802374116,0.4310762853667955,-0.0422129492106289,0.9222,46980_MIC,tabpfn,ml_privacy_meter/logs/46980_MIC/tabpfn/defense/defense_eval_results.csv,highrisk_label_kanon_k10_a50,highrisk_label_kanon_k10_a50,high-risk label k-anon k10 a50,high-risk label k-anon k10 a50,High-risk label k-anon,TabPFN,0.6626997365303436,0.8194247798071391,0.93354943273906,0.06823023517884674,0.34543419956972754,0.011349432739059973,0.20683221737428714,0.19548278463522717
1,"attn_drop_p70_l1,5,8,10,11,20",0.0,0.6367034508483302,0.7579861776936029,0.5390975310555335,0.5164952735376461,0.9335,46980_MIC,tabpfn,ml_privacy_meter/logs/46980_MIC/tabpfn/defense/defense_eval_results.csv,"attn_drop_p70_l1,5,8,10,11,20",attn_drop_p70,attn drop p70,attn drop p70,Attention dropout,TabPFN,0.6626997365303436,0.8194247798071391,0.93354943273906,0.025996285682013398,0.061438602113536245,4.943273905999579e-05,0.04371744389777482,0.043668011158714826
1,"attn_drop_p90_l1,5,8,10,11,20",0.0,0.6054180709187815,0.7146371447559555,0.5258951532615862,0.4548655918041391,0.9319,46980_MIC,tabpfn,ml_privacy_meter/logs/46980_MIC/tabpfn/defense/defense_eval_results.csv,"attn_drop_p90_l1,5,8,10,11,20",attn_drop_p90,attn drop p90,attn drop p90,Attention dropout,TabPFN,0.6626997365303436,0.8194247798071391,0.93354943273906,0.057281665611562116,0.1047876350511836,0.0016494327390600416,0.08103465033137286,0.07938521759231282
1,no_defense,0.0,0.9365118611245592,0.923661733176568,,,0.5900131406044679,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,no_defense,no_defense,No defense,No defense,No defense,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.0,0.0,0.0,0.0,0.0
1,label_kanon_k3,0.0,0.5687417871222076,0.5785721695829588,0.5388590151462757,0.2577047411341708,0.4087,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,label_kanon_k3,label_kanon_k3,label k-anon k3,label k-anon k3,Label k-anon,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.3677700740023516,0.3450895635936092,0.18131314060446785,0.3564298187979804,0.17511667819351256
1,label_kanon_k3_a30,0.0,0.6258636489383775,0.6968393388201121,0.5641667819351269,0.4672578968832403,0.4389,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,label_kanon_k3_a30,label_kanon_k3_a30,label k-anon k3 a30,label k-anon k3 a30,Label k-anon,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.31064821218618166,0.2268223943564559,0.15111314060446784,0.2687353032713188,0.11762216266685094
1,label_kanon_k3_a50,0.0,0.702441385987966,0.8006846946538488,0.5979156580676396,0.7301969246012185,0.4744,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,label_kanon_k3_a50,label_kanon_k3_a50,label k-anon k3 a50,label k-anon k3 a50,Label k-anon,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.23407047513659318,0.12297703852271913,0.11561314060446787,0.17852375682965615,0.06291061622518829
1,label_kanon_k5,0.0,0.5498158586347603,0.514966456878069,0.5260866934089494,0.1488265818866537,0.4047,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,label_kanon_k5,label_kanon_k5,label k-anon k5,label k-anon k5,Label k-anon,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.38669600248979885,0.408695276298499,0.18531314060446785,0.3976956393941489,0.21238249878968107
1,label_kanon_k5_a30,0.0,0.5870962722179958,0.5330209558060723,0.541263227055813,0.2125921947982924,0.4244,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,label_kanon_k5_a30,label_kanon_k5_a30,label k-anon k5 a30,label k-anon k5 a30,Label k-anon,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.34941558890656343,0.39064077737049563,0.16561314060446786,0.37002818313852953,0.20441504253406168
1,label_kanon_k5_a50,0.0,0.6452019503423474,0.6630602047167855,0.5732260183968463,0.4257881538013846,0.4612,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,label_kanon_k5_a50,label_kanon_k5_a50,label k-anon k5 a50,label k-anon k5 a50,Label k-anon,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.2913099107822118,0.26060152845978246,0.12881314060446786,0.27595571962099713,0.14714257901652927
1,label_kanon_k10,0.0,0.5321054360605851,0.513629919081541,0.5233297600110658,0.1348456880485811,0.3982,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,label_kanon_k10,label_kanon_k10,label k-anon k10,label k-anon k10,Label k-anon,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.40440642506397406,0.410031814095027,0.19181314060446786,0.4072191195795005,0.21540597897503266
1,label_kanon_k10_a30,0.0,0.5661387371187496,0.5143664845424996,0.5351952071374231,0.160375960655862,0.4087,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,label_kanon_k10_a30,label_kanon_k10_a30,label k-anon k10 a30,label k-anon k10 a30,Label k-anon,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.3703731240058096,0.4092952486340684,0.18131314060446785,0.389834186319939,0.20852104571547114
1,label_kanon_k10_a50,0.0,0.6122942457984646,0.5791946192682759,0.5611530880420499,0.2985367584151582,0.4428,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,label_kanon_k10_a50,label_kanon_k10_a50,label k-anon k10 a50,label k-anon k10 a50,Label k-anon,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.3242176153260946,0.3444671139082921,0.14721314060446783,0.33434236461719335,0.18712922401272553
1,"attn_drop_p10_l1,4,5,7,8,11",0.0,0.934617712151601,0.917700912926205,0.7457967355972059,1.4522615930591178,0.594,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"attn_drop_p10_l1,4,5,7,8,11",attn_drop_p10,attn drop p10,attn drop p10,Attention dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.0018941489729581429,0.00596082025036293,-0.003986859395532116,0.003927484611660537,0.007914344007192653
1,"attn_drop_p30_l1,4,5,7,8,11",0.0,0.927441385987966,0.9041444774880696,0.7253267860847915,1.340922527942748,0.5887,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"attn_drop_p30_l1,4,5,7,8,11",attn_drop_p30,attn drop p30,attn drop p30,Attention dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.009070475136593203,0.01951725568849838,0.001313140604467855,0.014293865412545792,0.012980724808077937
1,"attn_drop_p50_l1,4,5,7,8,11",0.0,0.91544885538419,0.8934245106853863,0.7088802821771908,1.2427846717545747,0.5756,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"attn_drop_p50_l1,4,5,7,8,11",attn_drop_p50,attn drop p50,attn drop p50,Attention dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.021063005740369234,0.03023722249118166,0.014413140604467856,0.025650114115775446,0.01123697351130759
1,"label_kanon_k3+attn_drop_p10_l1,4,5,7,8,11",69.9149522781372,0.5686216197524033,0.5794920118957051,0.5394287295110312,0.2592495322402033,0.4073587385019711,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k3+attn_drop_p10_l1,4,5,7,8,11",label_kanon_k3+attn_drop_p10,label k-anon k3 + attn drop p10,label k-anon k3 + attn drop p10,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.36789024137215587,0.3441697212808629,0.18265440210249678,0.35602998132650937,0.1733755792240126
1,"label_kanon_k3+attn_drop_p30_l1,4,5,7,8,11",69.88484716415405,0.5664439103672454,0.5807377757797911,0.5420516633238813,0.2593807029228243,0.4099868593955322,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k3+attn_drop_p30_l1,4,5,7,8,11",label_kanon_k3+attn_drop_p30,label k-anon k3 + attn drop p30,label k-anon k3 + attn drop p30,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.3700679507573138,0.34292395739677684,0.18002628120893566,0.3564959540770453,0.17646967286810966
1,"label_kanon_k3+attn_drop_p50_l1,4,5,7,8,11",69.83786392211914,0.5685541877031606,0.5746801300228231,0.5384812227678263,0.2536135838739197,0.4191852825229961,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k3+attn_drop_p50_l1,4,5,7,8,11",label_kanon_k3+attn_drop_p50,label k-anon k3 + attn drop p50,label k-anon k3 + attn drop p50,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.3679576734213986,0.3489816031537448,0.17082785808147177,0.3584696382875717,0.18764178020609995
1,"label_kanon_k3_a30+attn_drop_p10_l1,4,5,7,8,11",71.04834818840027,0.6234637595960993,0.6952105954768656,0.5650157341448232,0.465108102209051,0.4388961892247043,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k3_a30+attn_drop_p10_l1,4,5,7,8,11",label_kanon_k3_a30+attn_drop_p10,label k-anon k3 a30 + attn drop p10,label k-anon k3 a30 + attn drop...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.31304810152845985,0.22845113769970238,0.15111695137976355,0.2707496196140811,0.11963266823431756
1,"label_kanon_k3_a30+attn_drop_p30_l1,4,5,7,8,11",71.02145981788635,0.6239651773981603,0.6914136523964313,0.5608799017912719,0.458225977513631,0.4362680683311432,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k3_a30+attn_drop_p30_l1,4,5,7,8,11",label_kanon_k3_a30+attn_drop_p30,label k-anon k3 a30 + attn drop p30,label k-anon k3 a30 + attn drop...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.31254668372639893,0.2322480807801367,0.15374507227332468,0.2723973822532678,0.11865230997994314
1,"label_kanon_k3_a30+attn_drop_p50_l1,4,5,7,8,11",70.86822438240051,0.6176403969845771,0.6825783249187358,0.5600525624178712,0.4447790290011133,0.4323258869908016,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k3_a30+attn_drop_p50_l1,4,5,7,8,11",label_kanon_k3_a30+attn_drop_p50,label k-anon k3 a30 + attn drop p50,label k-anon k3 a30 + attn drop...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.31887146413998213,0.24108340825783214,0.15768725361366626,0.27997743619890714,0.12229018258524088
1,"label_kanon_k3_a50+attn_drop_p10_l1,4,5,7,8,11",70.93040490150452,0.7018249878968117,0.7974929109896951,0.5968695967909261,0.721452872337647,0.480946123521682,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k3_a50+attn_drop_p10_l1,4,5,7,8,11",label_kanon_k3_a50+attn_drop_p10,label k-anon k3 a50 + attn drop p10,label k-anon k3 a50 + attn drop...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.2346868732277475,0.12616882218687286,0.10906701708278588,0.18042784770731018,0.07136083062452431
1,"label_kanon_k3_a50+attn_drop_p30_l1,4,5,7,8,11",71.13527965545654,0.6930199183899302,0.7904523134379972,0.5949823639255827,0.7039463198490931,0.4743758212877792,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k3_a50+attn_drop_p30_l1,4,5,7,8,11",label_kanon_k3_a50+attn_drop_p30,label k-anon k3 a50 + attn drop p30,label k-anon k3 a50 + attn drop...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.24349194273462904,0.1332094197385708,0.11563731931668864,0.18835068123659993,0.07271336191991129
1,"label_kanon_k3_a50+attn_drop_p50_l1,4,5,7,8,11",71.09959173202515,0.6818642368075247,0.7785064665606196,0.588689570509717,0.6713579878394419,0.4704336399474376,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k3_a50+attn_drop_p50_l1,4,5,7,8,11",label_kanon_k3_a50+attn_drop_p50,label k-anon k3 a50 + attn drop p50,label k-anon k3 a50 + attn drop...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.25464762431703447,0.14515526661594835,0.11957950065703027,0.1999014454664914,0.08032194480946114
1,"label_kanon_k5+attn_drop_p10_l1,4,5,7,8,11",57.40522027015686,0.5498513036862853,0.5150667404384812,0.5259656615256934,0.1486200679827092,0.4060446780551905,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k5+attn_drop_p10_l1,4,5,7,8,11",label_kanon_k5+attn_drop_p10,label k-anon k5 + attn drop p10,label k-anon k5 + attn drop p10,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.3866605574382739,0.40859499273808675,0.18396846254927735,0.3976277750881803,0.21365931253890297
1,"label_kanon_k5+attn_drop_p30_l1,4,5,7,8,11",57.47737503051758,0.5483349470917769,0.5152517463171727,0.5259665260391452,0.1498287198594484,0.4113009198423127,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k5+attn_drop_p30_l1,4,5,7,8,11",label_kanon_k5+attn_drop_p30,label k-anon k5 + attn drop p30,label k-anon k5 + attn drop p30,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.3881769140327823,0.4084099868593952,0.17871222076215515,0.39829345044608877,0.21958122968393362
1,"label_kanon_k5+attn_drop_p50_l1,4,5,7,8,11",57.69299077987671,0.5491259769002006,0.5141624593678678,0.5265111695137976,0.1451926736217676,0.40473061760841,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k5+attn_drop_p50_l1,4,5,7,8,11",label_kanon_k5+attn_drop_p50,label k-anon k5 + attn drop p50,label k-anon k5 + attn drop p50,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.3873858842243586,0.4094992738087002,0.18528252299605785,0.3984425790165294,0.21316005602047156
1,"label_kanon_k5_a30+attn_drop_p10_l1,4,5,7,8,11",58.44271278381348,0.5854666643612975,0.5332872259492357,0.541364375129677,0.2129747793360259,0.4257555847568988,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k5_a30+attn_drop_p10_l1,4,5,7,8,11",label_kanon_k5_a30+attn_drop_p10,label k-anon k5 a30 + attn drop p10,label k-anon k5 a30 + attn drop...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.35104519676326174,0.39037450722733225,0.16425755584756907,0.370709851995297,0.20645229614772792
1,"label_kanon_k5_a30+attn_drop_p30_l1,4,5,7,8,11",58.63231635093689,0.5858695276298499,0.5291894321875648,0.53785445051525,0.206114395517479,0.4244415243101183,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k5_a30+attn_drop_p30_l1,4,5,7,8,11",label_kanon_k5_a30+attn_drop_p30,label k-anon k5 a30 + attn drop p30,label k-anon k5 a30 + attn drop...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.3506423334947093,0.3944723009890032,0.16557161629434958,0.37255731724185626,0.20698570094750668
1,"label_kanon_k5_a30+attn_drop_p50_l1,4,5,7,8,11",58.64554858207703,0.5848295179472992,0.5312262258800747,0.5386826544021026,0.2120731461263129,0.4218134034165571,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k5_a30+attn_drop_p50_l1,4,5,7,8,11",label_kanon_k5_a30+attn_drop_p50,label k-anon k5 a30 + attn drop p50,label k-anon k5 a30 + attn drop...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.35168234317726,0.39243550729649324,0.16819973718791076,0.3720589252368766,0.20385918804896586
1,"label_kanon_k5_a50+attn_drop_p10_l1,4,5,7,8,11",58.50553107261658,0.6487040943357079,0.659831246974203,0.5719197385711322,0.4230397018852739,0.4586070959264126,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k5_a50+attn_drop_p10_l1,4,5,7,8,11",label_kanon_k5_a50+attn_drop_p10,label k-anon k5 a50 + attn drop p10,label k-anon k5 a50 + attn drop...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.28780776678885134,0.26383048620236493,0.13140604467805528,0.27581912649560814,0.14441308181755286
1,"label_kanon_k5_a50+attn_drop_p30_l1,4,5,7,8,11",58.43381094932556,0.6401333079742721,0.6545361020817484,0.5702590082301682,0.4163709673910319,0.457293035479632,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k5_a50+attn_drop_p30_l1,4,5,7,8,11",label_kanon_k5_a50+attn_drop_p30,label k-anon k5 a50 + attn drop p30,label k-anon k5 a50 + attn drop...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.29637855315028705,0.2691256310948196,0.13272010512483584,0.2827520921225533,0.15003198699771747
1,"label_kanon_k5_a50+attn_drop_p50_l1,4,5,7,8,11",58.43109893798828,0.6420490697835258,0.6418320769071167,0.5676516356594509,0.4023195077559557,0.4559789750328515,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k5_a50+attn_drop_p50_l1,4,5,7,8,11",label_kanon_k5_a50+attn_drop_p50,label k-anon k5 a50 + attn drop p50,label k-anon k5 a50 + attn drop...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.29446279134103337,0.2818296562694512,0.13403416557161635,0.2881462238052423,0.15411205823362595
1,"label_kanon_k10+attn_drop_p10_l1,4,5,7,8,11",50.10115170478821,0.5315227539940521,0.5126028771007677,0.5221920603084584,0.1315168910330483,0.4021024967148489,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k10+attn_drop_p10_l1,4,5,7,8,11",label_kanon_k10+attn_drop_p10,label k-anon k10 + attn drop p10,label k-anon k10 + attn drop p10,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.40498910713050706,0.4110588560758003,0.18791064388961898,0.4080239816031537,0.2201133377135347
1,"label_kanon_k10+attn_drop_p30_l1,4,5,7,8,11",49.917243003845215,0.5330036655370357,0.5134967840099592,0.5225102012587316,0.1335116308412387,0.3994743758212877,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k10+attn_drop_p30_l1,4,5,7,8,11",label_kanon_k10+attn_drop_p30,label k-anon k10 + attn drop p30,label k-anon k10 + attn drop p30,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.4035081955875235,0.4101649491666087,0.19053876478318016,0.4068365723770661,0.21629780759388595
1,"label_kanon_k10+attn_drop_p50_l1,4,5,7,8,11",49.93209433555603,0.533959817414759,0.5123625423611592,0.5232873988519262,0.1316510467584311,0.3994743758212877,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k10+attn_drop_p50_l1,4,5,7,8,11",label_kanon_k10+attn_drop_p50,label k-anon k10 + attn drop p50,label k-anon k10 + attn drop p50,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.40255204370980024,0.4112991908154088,0.19053876478318016,0.4069256172626045,0.21638685247942435
1,"label_kanon_k10_a30+attn_drop_p10_l1,4,5,7,8,11",50.75867795944214,0.5660592018811812,0.5154263780344422,0.5349349885884225,0.1618845167073045,0.4086727989487516,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k10_a30+attn_drop_p10_l1,4,5,7,8,11",label_kanon_k10_a30+attn_drop_p10,label k-anon k10 a30 + attn drop p10,label k-anon k10 a30 + attn...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.370452659243378,0.4082353551421257,0.18134034165571628,0.38934400719275186,0.2080036655370356
1,"label_kanon_k10_a30+attn_drop_p30_l1,4,5,7,8,11",50.85953879356384,0.5667196901583789,0.5132149526246628,0.5330365170482053,0.1572287867718221,0.4099868593955322,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k10_a30+attn_drop_p30_l1,4,5,7,8,11",label_kanon_k10_a30+attn_drop_p30,label k-anon k10 a30 + attn drop p30,label k-anon k10 a30 + attn...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.36979217096618033,0.4104467805519052,0.18002628120893566,0.39011947575904277,0.2100931945501071
1,"label_kanon_k10_a30+attn_drop_p50_l1,4,5,7,8,11",50.93904948234558,0.5660367245314337,0.517048205270074,0.534693789335362,0.1656360783112765,0.4086727989487516,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k10_a30+attn_drop_p50_l1,4,5,7,8,11",label_kanon_k10_a30+attn_drop_p50,label k-anon k10 a30 + attn drop p50,label k-anon k10 a30 + attn...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.3704751365931255,0.40661352790649397,0.18134034165571628,0.3885443322498097,0.20720399059409345
1,"label_kanon_k10_a50+attn_drop_p10_l1,4,5,7,8,11",50.911651849746704,0.611810982778892,0.5770195034234733,0.5609257210042188,0.2967181135389206,0.4454664914586071,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k10_a50+attn_drop_p10_l1,4,5,7,8,11",label_kanon_k10_a50+attn_drop_p10,label k-anon k10 a50 + attn drop p10,label k-anon k10 a50 + attn...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.3247008783456672,0.34664222975309467,0.14454664914586074,0.3356715540493809,0.1911249049035202
1,"label_kanon_k10_a50+attn_drop_p30_l1,4,5,7,8,11",50.68993544578552,0.6094551836226572,0.5762362542361159,0.5609438757867073,0.296434137336542,0.4441524310118265,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k10_a50+attn_drop_p30_l1,4,5,7,8,11",label_kanon_k10_a50+attn_drop_p30,label k-anon k10 a50 + attn drop p30,label k-anon k10 a50 + attn...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.32705667750190204,0.34742547894045206,0.14586070959264136,0.33724107822117705,0.1913803686285357
1,"label_kanon_k10_a50+attn_drop_p50_l1,4,5,7,8,11",50.81823396682739,0.6063619544920119,0.5678496092399198,0.5536076146344837,0.280832699090782,0.4388961892247043,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,"label_kanon_k10_a50+attn_drop_p50_l1,4,5,7,8,11",label_kanon_k10_a50+attn_drop_p50,label k-anon k10 a50 + attn drop p50,label k-anon k10 a50 + attn...,Label k-anon + dropout,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.3301499066325473,0.3558121239366482,0.15111695137976355,0.34298101528459773,0.19186406390483418
1,highrisk_label_kanon_k3,0.0,0.3868040666712774,0.1480738640293243,0.1361288816653987,-1.7435160518299884,0.4888,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,highrisk_label_kanon_k3,highrisk_label_kanon_k3,high-risk label k-anon k3,high-risk label k-anon k3,High-risk label k-anon,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.5497077944532818,0.7755878691472436,0.10121314060446784,0.6626478318002627,0.5614346911957948
1,highrisk_label_kanon_k3_a30,0.0,0.4553210802960094,0.1806798533785185,0.1500397676187841,-1.2885873020576029,0.502,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,highrisk_label_kanon_k3_a30,highrisk_label_kanon_k3_a30,high-risk label k-anon k3 a30,high-risk label k-anon k3 a30,High-risk label k-anon,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.4811907808285498,0.7429818797980494,0.08801314060446785,0.6120863303132996,0.5240731897088318
1,highrisk_label_kanon_k3_a50,0.0,0.5626763607441732,0.2514420084376513,0.1729727159554602,-0.5897716095118336,0.5243,credit_rating,real-tabpfn,ml_privacy_meter/logs/credit_rating/real-tabpfn/defense/defense_eval_results.csv,highrisk_label_kanon_k3_a50,highrisk_label_kanon_k3_a50,high-risk label k-anon k3 a50,high-risk label k-anon k3 a50,High-risk label k-anon,Real TabPFN,0.9365118611245592,0.923661733176568,0.5900131406044679,0.37383550038038604,0.6722197247389167,0.06571314060446787,0.5230276125596514,0.4573144719551835
